seed,episodio,steps,reward_total,lucro_total,perdas_total,rupturas_total,epsilon,loss_media,pct_promove
42,285,1095,852604.6,664714.55,1679.9,269.0,0.05,261.181,89.6
42,286,1095,820513.75,643333.99,1757.0,113.5,0.05,285.1539,88.6
42,287,1095,820176.4,645183.42,1829.1,128.6,0.05,278.0456,88.1
42,288,1095,826370.9,643902.86,1778.4,91.4,0.05,273.2728,88.6
42,289,1095,841707.75,644954.1,1695.0,238.2,0.05,277.7637,88.6
42,290,1095,831764.5,638104.19,1759.0,192.3,0.05,268.1527,88.7
42,291,1095,826616.25,639310.15,1661.9,96.3,0.05,278.1483,88.2
42,292,1095,828891.44,643650.84,1787.8,126.0,0.05,270.393,88.6
42,293,1095,831881.5,631031.89,1681.6,164.8,0.05,266.7361,88.3
42,294,1095,830907.8,633189.97,1725.8,207.6,0.05,278.7814,88.9
42,295,1095,869721.44,668516.29,1593.0,279.8,0.05,260.3053,87.6
42,296,1095,827950.75,636920.19,1837.2,92.1,0.05,283.1355,87.2
42,297,1095,829071.06,640347.92,1834.9,65.5,0.05,269.091,87.6
42,298,1095,830025.6,638412.63,1667.0,127.5,0.05,274.3346,88.0
42,299,1095,840114.3,643774.16,1729.6,109.4,0.05,263.688,86.8
